Tenure Months,Monthly Charges,Total Charges,CLTV,Gender_Male,Senior Citizen_Yes,Partner_Yes,Dependents_Yes,Phone Service_Yes,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_One year,Contract_Two year,Paperless Billing_Yes,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Actual,Churn_Probability,Risk_Level,Recommended_Action
57,69.85,4003.0,4759,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,0,0.08116876879318219,Low Risk,Maintain relationship
18,57.45,990.85,2989,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0.5035456723977876,Medium Risk,Engagement campaign
47,106.35,4849.1,3723,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0,0.7235726761364981,High Risk,Immediate retention offer
55,77.8,4323.35,6483,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,0,0.10493083301549701,Low Risk,Maintain relationship
9,99.3,918.75,3540,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,0,0.8585735092615663,High Risk,Immediate retention offer
58,24.45,1513.6,6490,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,0,0.25387378087441365,Low Risk,Maintain relationship
17,70.35,1201.65,2704,True,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,0,0.12118525660677952,Low Risk,Maintain relationship
68,60.3,4109.0,4864,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0,0.02326271109698243,Low Risk,Maintain relationship
4,50.05,179.35,3394,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1,0.5849205765865202,Medium Risk,Engagement campaign
42,108.3,4586.15,5106,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,0,0.6461500860769861,High Risk,Immediate retention offer
60,65.85,3928.3,4053,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,0,0.09152084530961732,Low Risk,Maintain relationship
13,98.15,1230.25,5525,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,1,0.6616903222038479,High Risk,Immediate retention offer
39,59.8,2343.85,3093,True,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0,0.08132955233203008,Low Risk,Maintain relationship
27,78.05,2135.5,4638,False,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,1,0.2590783377976512,Low Risk,Maintain relationship
72,91.15,6637.9,4311,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0,0.03481687953102072,Low Risk,Maintain relationship
20,20.05,400.0,4328,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,0.01009469371043886,Low Risk,Maintain relationship
6,19.7,94.45,4122,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.06870813503179897,Low Risk,Maintain relationship
15,49.0,749.25,2597,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.6540053124166991,High Risk,Immediate retention offer
72,63.7,4464.8,4921,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0,0.00967142493917172,Low Risk,Maintain relationship
50,70.8,3478.15,4798,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,True,False,False,0,0.042244004550543536,Low Risk,Maintain relationship
15,55.7,899.8,4519,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,0.4467654110482998,Medium Risk,Engagement campaign
71,111.25,7984.15,4361,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,0,0.15231267835403317,Low Risk,Maintain relationship
35,24.15,812.5,5097,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.48278551347045917,Medium Risk,Engagement campaign
29,66.1,1912.15,5590,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0,0.3339200248509875,Low Risk,Maintain relationship
46,19.95,862.4,3574,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0,0.0004733158629358043,Low Risk,Maintain relationship
15,45.9,693.45,3572,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,0,0.1932320097266677,Low Risk,Maintain relationship
34,55.0,1885.15,4027,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.10389542230431628,Low Risk,Maintain relationship
57,95.3,5567.45,4912,False,True,True,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False,False,0,0.07878918794777853,Low Risk,Maintain relationship
63,68.8,4111.35,5082,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,0,0.07299937703671844,Low Risk,Maintain relationship
11,72.9,818.45,3042,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0,0.6705186533946587,High Risk,Immediate retention offer
44,74.85,3268.05,3253,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,False,0,0.25253593979732925,Low Risk,Maintain relationship
14,70.2,1046.5,5819,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.39363610089122675,Low Risk,Maintain relationship
5,69.7,316.9,2454,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,0.6583871982784949,High Risk,Immediate retention offer
23,64.9,1509.8,3314,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,0,0.26022797823900307,Low Risk,Maintain relationship
4,73.9,280.85,4479,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,1,0.8201071596055065,High Risk,Immediate retention offer
11,20.6,233.9,4047,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.1130882135682978,Low Risk,Maintain relationship
69,59.75,4069.9,4665,True,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,0,0.01847554121410939,Low Risk,Maintain relationship
45,19.2,903.7,3451,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,0,0.011197174149246642,Low Risk,Maintain relationship
37,106.75,4056.75,5849,False,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,1,0.5649558232283822,Medium Risk,Engagement campaign
25,89.05,2177.45,2673,True,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,1,0.43694219523195676,Medium Risk,Engagement campaign
5,50.6,249.95,2353,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,0.6175976023223692,High Risk,Immediate retention offer
72,25.65,1887.0,5613,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0,0.0033747167685610406,Low Risk,Maintain relationship
1,71.65,71.65,2377,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,0.908638539704679,High Risk,Immediate retention offer
1,80.5,80.5,2734,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,0.913573513856072,High Risk,Immediate retention offer
53,19.5,1050.5,5625,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0,0.08927758934672203,Low Risk,Maintain relationship
41,35.4,1412.4,4375,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0,0.10203154480273388,Low Risk,Maintain relationship
22,89.1,1949.4,4459,True,False,False,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,0,0.265222183834622,Low Risk,Maintain relationship
8,19.55,161.15,4909,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,0,0.22228471567014793,Low Risk,Maintain relationship
69,85.35,5897.4,6499,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False,0,0.06158552327053902,Low Risk,Maintain relationship
35,21.1,741.0,5707,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.03889399646895167,Low Risk,Maintain relationship
1,55.45,55.45,5286,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0,0.7699544685482147,High Risk,Immediate retention offer
10,85.6,813.85,5146,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1,0.8760318570363821,High Risk,Immediate retention offer
